Nombre,Club,Posición,Altura,Peso,Edad,Pierna buena,Personalidad,Conocimientos,Felicidad general,Media,Nac,RM,Estilo
player_195,Sevilla,ME/MP (DI),180 cm,75 kg,29.0,Izquierda,nan,---,nan,6.67,BEL,Muy buena,Creativo
player_196,Villarreal,POR,189 cm,77 kg,22.0,Derecha,nan,---,nan,6.68,DEN,Muy buena,Guardameta
player_197,R. Madrid,DF/CR/ME (I),169 cm,63 kg,24.0,Izquierda,nan,---,nan,6.84,ESP,Muy buena,Lider
player_198,Girona,"MP (D), DL (C)",183 cm,74 kg,37.0,Derecha,nan,---,nan,6.69,URU,Muy buena,Inteligente
player_199,Atletico Pamplona,ME/MP (DIC),171 cm,72 kg,30.0,Izquierda,nan,---,nan,7.27,ESP,Muy buena,Creativo
player_200,Villarreal,POR,188 cm,90 kg,41.0,Derecha,nan,---,nan,6.55,ESP,Muy buena,Distribuidor
player_201,Vallecano,"ME/MP (I), DL (C)",168 cm,58 kg,31.0,Izquierda,nan,---,nan,6.80,ESP,Muy buena,Fisico
player_202,Sevilla,DL (C),186 cm,75 kg,27.0,Derecha,nan,---,nan,6.78,ESP,Muy buena,Fisico
player_203,Vigo,"DF/CR (I), ME (IC)",180 cm,79 kg,28.0,Solo izquierda,nan,---,nan,6.91,SRB,Muy buena,Tecnico
player_204,Getafe,DF (IC),184 cm,72 kg,24.0,Izquierda,nan,---,nan,6.77,URU,Muy buena,Fisico
player_205,Vallecano,DL (C),177 cm,72 kg,38.0,Derecha,nan,---,nan,6.77,COL,Muy buena,Inteligente
player_206,Real San Sebastian,DF/CR (I),172 cm,69 kg,29.0,Solo izquierda,nan,---,nan,07.07,ESP,Muy buena,Lider
player_207,Las Palmas,"DF (C), MC",188 cm,82 kg,25.0,Derecha,nan,---,nan,6.89,EQG,Muy buena,Fisico
player_208,Villarreal,"ME (DI), MP (DIC), DL (C)",179 cm,72 kg,27.0,Derecha,nan,---,nan,6.93,POR,Muy buena,Fisico
player_209,Valencia,"MC, ME (DC), MP (DIC)",186 cm,82 kg,27.0,Derecha,nan,---,nan,6.70,MAR,Muy buena,Tecnico
player_210,Mallorca,"DF (DIC), CR/ME (D)",173 cm,73 kg,29.0,Derecha,nan,---,nan,6.57,URU,Muy buena,Lider
player_211,Granada,"MC, ME (C)",181 cm,73 kg,26.0,Derecha,nan,---,nan,6.74,ESP,Muy buena,Tecnico
player_212,Real San Sebastian,"ME (D), MP (DI), DL (C)",180 cm,70 kg,29.0,Derecha,nan,---,nan,6.85,SUR,Muy buena,Fisico
player_213,Real Hispalis,"ME (C), MP (IC)",178 cm,67 kg,28.0,Derecha,nan,---,nan,6.81,ESP,Muy buena,Tecnico
player_214,Vallecano,DF (C),190 cm,82 kg,33.0,Derecha,nan,---,nan,6.89,FRA,Muy buena,Tecnico
player_215,Real Hispalis,DF/CR/ME/MP (D),180 cm,75 kg,28.0,Derecha,nan,---,nan,07.05,ESP,Muy buena,Lider
player_216,Las Palmas,DF/CR/ME (D),178 cm,70 kg,22.0,Derecha,nan,---,nan,6.81,MEX,Muy buena,Fisico
player_217,Barcelona,"MC, ME (C)",182 cm,79 kg,32.0,Derecha,nan,---,nan,6.67,ESP,Muy buena,Lider
player_218,Zaragoza,POR,181 cm,78 kg,32.0,Derecha,nan,---,nan,6.96,ESP,Muy buena,Guardameta
player_219,Alaves,DF (C),188 cm,80 kg,25.0,Derecha,nan,---,nan,6.91,MAR,Muy buena,Fisico
player_220,Getafe,DL (C),182 cm,74 kg,27.0,Derecha,nan,---,nan,6.82,ESP,Muy buena,Inteligente
player_221,Cadiz,"DF/CR (I), MC, ME (C)",177 cm,68 kg,27.0,Izquierda,nan,---,nan,6.98,MLI,Muy buena,Fisico
player_222,Real Hispalis,"MP (DIC), DL (C)",172 cm,65 kg,30.0,Derecha,nan,---,nan,6.88,ARG,Muy buena,Lider
player_223,Las Palmas,POR,190 cm,78 kg,26.0,Derecha,nan,---,nan,6.55,ESP,Muy buena,Guardameta
player_224,Albacete,DF (C),185 cm,75 kg,29.0,Solo derecha,nan,---,nan,6.98,CMR,Muy buena,Fisico
player_225,Vallecano,"MC, ME (C)",185 cm,78 kg,27.0,Derecha,nan,---,nan,6.71,POR,Muy buena,Lider
player_226,Almeria,"MP (DI), DL (C)",167 cm,68 kg,23.0,Derecha,nan,---,nan,6.91,BEL,Muy buena,Tecnico
player_227,Real Hispalis,DF/CR (I),181 cm,68 kg,24.0,Izquierda,nan,---,nan,07.01,BRA,Muy buena,Tecnico
player_228,Valencia,"MP (IC), DL (C)",182 cm,76 kg,24.0,Izquierda,nan,---,nan,6.88,ESP,Muy buena,Inteligente
player_229,Vallecano,"DF (D), CR (DI), ME (D)",183 cm,79 kg,26.0,Derecha,nan,---,nan,6.65,ROU,Muy buena,Fisico
player_230,Valladolid,"MP (DI), DL (C)",175 cm,67 kg,27.0,Derecha,nan,---,nan,6.95,SEN,Muy buena,Fisico
player_231,Alaves,"ME (I), MP (DI)",173 cm,65 kg,30.0,Izquierda,nan,---,nan,6.97,ESP,Muy buena,Lider
player_232,Valencia,"ME (D), MP (DI)",176 cm,74 kg,21.0,Derecha,nan,---,nan,6.83,ESP,Muy buena,Creativo
player_233,Almeria,DL (C),190 cm,84 kg,25.0,Izquierda,nan,---,nan,6.67,MLI,Muy buena,Fisico
player_234,Atletico Pamplona,"MC, ME (C)",180 cm,73 kg,26.0,Derecha,nan,---,nan,6.92,ESP,Muy buena,Lider
player_235,Almeria,"MC, ME (C)",182 cm,73 kg,28.0,Derecha,nan,---,nan,6.76,GHA,Muy buena,Fisico
player_236,Mallorca,"MP (DIC), DL (C)",185 cm,77 kg,28.0,Derecha,nan,---,nan,6.81,SRB,Muy buena,Creativo
player_237,Almeria,ME/MP (IC),171 cm,65 kg,34.0,Derecha,nan,---,nan,6.54,ESP,Muy buena,Creativo
player_238,Girona,POR,196 cm,90 kg,32.0,Derecha,nan,---,nan,6.63,ARG,Muy buena,Distribuidor
player_239,Real Hispalis,DF (C),187 cm,81 kg,21.0,Izquierda,nan,---,nan,6.90,MAR,Muy buena,Fisico
player_240,Valencia,"MP (C), DL (C)",191 cm,79 kg,28.0,Derecha,nan,---,nan,6.90,UKR,Muy buena,Tecnico
player_241,Real Hispalis,"MP (C), DL (C)",186 cm,86 kg,32.0,Derecha,nan,---,nan,6.79,ESP,Muy buena,Tecnico
player_242,Albacete,DF/CR (I),178 cm,72 kg,29.0,Solo izquierda,nan,---,nan,6.84,ARG,Muy buena,Tecnico
player_243,Las Palmas,ME/MP (C),176 cm,60 kg,23.0,Izquierda,nan,---,nan,6.91,FRA,Muy buena,Tecnico
player_244,A. Bilbao,"ME/MP (C), DL (C)",184 cm,83 kg,37.0,Derecha,nan,---,nan,6.70,ESP,Muy buena,Lider
player_245,Espanyol,"MP (DIC), DL (C)",181 cm,77 kg,29.0,Derecha,nan,---,nan,6.84,SEN,Muy buena,Fisico
player_246,Girona,"DF (C), MC",184 cm,81 kg,34.0,Derecha,nan,---,nan,6.80,ESP,Muy buena,Inteligente
player_247,Real San Sebastian,"MC, ME (C)",179 cm,73 kg,22.0,Derecha,nan,---,nan,6.76,ESP,Muy buena,Lider
player_248,Almeria,DL (C),183 cm,73 kg,31.0,Derecha,nan,---,nan,6.74,HON,Muy buena,Fisico
player_249,Las Palmas,DF/CR/ME (I),185 cm,77 kg,24.0,Izquierda,nan,---,nan,6.99,ESP,Muy buena,Tecnico
player_250,Sevilla,"DF (C), MC",185 cm,78 kg,24.0,Derecha,nan,---,nan,6.60,ITA,Muy buena,Fisico
player_251,Vallecano,"MC, ME (C)",177 cm,72 kg,29.0,Derecha,nan,---,nan,6.82,ESP,Muy buena,Lider
player_252,Leganes,"MC, ME (DC), MP (DIC)",180 cm,63 kg,27.0,Derecha,nan,---,nan,6.87,CMR,Muy buena,Fisico
player_253,Alaves,"MC, ME (C)",180 cm,73 kg,26.0,Derecha,nan,---,nan,6.97,ESP,Muy buena,Lider
player_254,Cartagena,"MC, ME (C)",181 cm,79 kg,25.0,Derecha,nan,---,nan,6.73,CHI,Muy buena,Lider
player_255,Valencia,"DF (DI), CR (D)",179 cm,72 kg,25.0,Derecha,nan,---,nan,6.84,POR,Muy buena,Fisico
player_256,A. Madrid,"CR (I), ME/MP (DIC)",174 cm,70 kg,24.0,Derecha,nan,---,nan,6.68,ESP,Muy buena,Creativo
player_257,Real San Sebastian,"DF (C), MC",180 cm,79 kg,27.0,Derecha,nan,---,nan,6.78,ESP,Muy buena,Tecnico
player_258,Villarreal,ME (C),178 cm,74 kg,32.0,Derecha,nan,---,nan,6.66,ESP,Muy buena,Tecnico
player_259,Eldense,DL (C),180 cm,78 kg,31.0,Derecha,nan,---,nan,6.72,ROU,Muy buena,Lider
player_260,Villarreal,"MC, ME (C)",184 cm,75 kg,27.0,Derecha,nan,---,nan,6.80,ESP,Muy buena,Fisico
player_261,Mirandes,"DF (DC), CR (D)",184 cm,73 kg,26.0,Derecha,nan,---,nan,6.79,GNB,Muy buena,Fisico
player_262,Sevilla,ME/MP (IC),178 cm,70 kg,29.0,Derecha,nan,---,nan,6.82,ESP,Muy buena,Tecnico
player_263,Las Palmas,"MP (DI), DL (C)",175 cm,72 kg,28.0,Derecha,nan,---,nan,6.72,ESP,Muy buena,Creativo
player_264,Villarreal,"MC, ME (C)",181 cm,78 kg,23.0,Izquierda,nan,---,nan,6.86,ESP,Muy buena,Tecnico
player_265,Sevilla,DF (C),191 cm,89 kg,24.0,Derecha,nan,---,nan,6.89,FRA,Muy buena,Fisico
player_266,Getafe,"MP (C), DL (C)",185 cm,74 kg,35.0,Derecha,nan,---,nan,6.74,ESP,Muy buena,Inteligente
player_267,Espanyol,POR,186 cm,81 kg,32.0,Izquierda,nan,---,nan,6.58,ESP,Muy buena,Guardameta
player_268,Alaves,DF/CR (D),174 cm,70 kg,27.0,Derecha,nan,---,nan,6.86,ESP,Muy buena,Fisico
player_269,Espanyol,"MC, ME (C)",174 cm,66 kg,26.0,Derecha,nan,---,nan,6.76,ALB,Muy buena,Tecnico
player_270,Girona,ME/MP (DIC),178 cm,71 kg,32.0,Derecha,nan,---,nan,07.03,ESP,Muy buena,Lider
player_271,Levante,DF/CR/ME/MP (D),175 cm,76 kg,32.0,Derecha,nan,---,nan,07.03,ESP,Muy buena,Inteligente
player_272,Girona,"ME (IC), MP (DIC)",178 cm,75 kg,25.0,Izquierda,nan,---,nan,6.88,ESP,Muy buena,Tecnico
player_273,Eibar,"MC, ME (C)",176 cm,71 kg,23.0,Derecha,nan,---,nan,6.84,ESP,Muy buena,Fisico
player_274,Huesca,POR,185 cm,75 kg,26.0,Derecha,nan,---,nan,6.66,ESP,Muy buena,Con autoridad
player_275,Alaves,POR,185 cm,75 kg,27.0,Solo derecha,nan,---,nan,6.78,ESP,Muy buena,Guardameta
player_276,Granada,ME/MP (D),178 cm,73 kg,37.0,Derecha,nan,---,nan,6.85,ESP,Muy buena,Inteligente
player_277,Vallecano,ME/MP (DI),173 cm,71 kg,27.0,Derecha,nan,---,nan,6.96,ESP,Muy buena,Fisico
player_278,Valladolid,DF (DC),180 cm,76 kg,22.0,Derecha,nan,---,nan,7.14,CMR,Muy buena,Tecnico
player_279,Atletico Pamplona,ME/MP (IC),176 cm,73 kg,29.0,Derecha,nan,---,nan,6.88,ESP,Muy buena,Tecnico
player_280,Sevilla,"MC, ME (C)",188 cm,82 kg,25.0,Derecha,nan,---,nan,6.81,FRA,Muy buena,Fisico
player_281,Mallorca,DF (C),188 cm,83 kg,31.0,Izquierda,nan,---,nan,7.22,SRB,Muy buena,Inteligente
player_282,Getafe,DF/CR (I),181 cm,75 kg,31.0,Izquierda,nan,---,nan,6.91,ESP,Muy buena,Fisico
player_283,Getafe,ME/MP (C),180 cm,73 kg,26.0,Izquierda,nan,---,nan,7.11,ESP,Muy buena,Creativo
player_284,Atletico Pamplona,DF (C),194 cm,78 kg,29.0,Derecha,nan,---,nan,6.72,ESP,Muy buena,Tecnico
player_285,Huesca,"MC, ME (C)",183 cm,72 kg,30.0,Derecha,nan,---,nan,6.92,JPN,Muy buena,Inteligente
player_286,Vigo,"MC, ME (C)",165 cm,64 kg,25.0,Derecha,nan,---,nan,6.67,ESP,Muy buena,Inteligente
player_287,Real Hispalis,DF (C),186 cm,85 kg,36.0,Derecha,nan,---,nan,6.69,GRE,Muy buena,Lider
player_288,Burgos,DF (C),187 cm,82 kg,33.0,Solo derecha,nan,---,nan,6.78,MNE,Muy buena,Inteligente
player_289,Almeria,"ME (DC), MP (C)",174 cm,70 kg,27.0,Derecha,nan,---,nan,6.84,ARG,Muy buena,Inteligente
player_290,Getafe,"MC, ME (C)",175 cm,68 kg,29.0,Derecha,nan,---,nan,7.00,ESP,Muy buena,Lider
player_291,S. Gijon,DF (DIC),187 cm,75 kg,25.0,Derecha,nan,---,nan,6.90,ROU,Muy buena,Fisico
player_292,A. Bilbao,"MC, ME (C)",174 cm,66 kg,30.0,Derecha,nan,---,nan,6.59,ESP,Muy buena,Tecnico
player_293,Eibar,ME/MP (DI),170 cm,63 kg,22.0,Derecha,nan,---,nan,6.95,USA,Muy buena,Creativo
player_294,A. Bilbao,DF/CR/ME/MP (D),182 cm,77 kg,35.0,Derecha,nan,---,nan,6.76,ESP,Muy buena,Lider
player_295,A. Bilbao,DF (DC),182 cm,79 kg,29.0,Derecha,nan,---,nan,6.77,ESP,Muy buena,Inteligente
player_296,Cadiz,DF (C),182 cm,74 kg,24.0,Derecha,nan,---,nan,7.13,ESP,Muy buena,Fisico
player_297,Villarreal,DF/CR/ME (D),176 cm,69 kg,33.0,Derecha,nan,---,nan,6.64,ESP,Muy buena,Tecnico
player_298,Valencia,"ME/MP (DI), DL (C)",172 cm,62 kg,22.0,Derecha,nan,---,nan,6.95,ESP,Muy buena,Fisico
player_299,Alcorcon,DL (C),190 cm,85 kg,34.0,Derecha,nan,---,nan,6.72,POR,Muy buena,Lider
player_300,Espanyol,"MP (DIC), DL (C)",179 cm,72 kg,31.0,Izquierda,nan,---,nan,6.92,ESP,Muy buena,Lider
player_301,Mallorca,"DF (C), MC",186 cm,77 kg,32.0,Derecha,nan,---,nan,6.93,ESP,Muy buena,Lider
player_302,Vallecano,"MC, ME (C)",170 cm,67 kg,28.0,Derecha,nan,---,nan,6.93,ESP,Muy buena,Tecnico
player_303,Alcorcon,DF (C),183 cm,87 kg,37.0,Derecha,nan,---,nan,6.82,MTQ,Muy buena,Inteligente
player_304,Granada,"MC, ME (C)",187 cm,77 kg,29.0,Izquierda,nan,---,nan,6.97,ESP,Muy buena,Inteligente
player_305,Valencia,ME/MP (C),176 cm,66 kg,24.0,Derecha,nan,---,nan,6.72,POR,Muy buena,Tecnico
player_306,Las Palmas,ME/MP (IC),170 cm,65 kg,20.0,Derecha,nan,---,nan,6.89,ESP,Muy buena,Creativo
player_307,Vigo,POR,189 cm,76 kg,26.0,Derecha,nan,---,nan,6.80,ESP,Muy buena,Guardameta
player_308,S. Gijon,"MP (I), DL (C)",182 cm,80 kg,30.0,Solo derecha,nan,---,nan,6.85,MNE,Muy buena,Fisico
player_309,Atletico Pamplona,"MC, ME (C)",179 cm,74 kg,21.0,Derecha,nan,---,nan,6.80,ESP,Muy buena,Inteligente
player_310,Atletico Pamplona,"DF/CR (DI), ME/MP (D)",170 cm,65 kg,32.0,Derecha,nan,---,nan,6.78,ESP,Muy buena,Inteligente
player_311,A. Bilbao,"MC, ME (C)",180 cm,80 kg,34.0,Derecha,nan,---,nan,6.77,ESP,Muy buena,Lider
player_312,Alcorcon,"MC, ME (C)",182 cm,76 kg,26.0,Derecha,nan,---,nan,6.89,CMR,Muy buena,Lider
player_313,Real Hispalis,DF/CR (I),185 cm,76 kg,24.0,Izquierda,nan,---,nan,6.62,ESP,Muy buena,Fisico
player_314,Almeria,"ME (DI), MP (DIC)",173 cm,63 kg,32.0,Derecha,nan,---,nan,6.86,ESP,Muy buena,Creativo
player_315,Almeria,"MC, ME (C)",186 cm,84 kg,22.0,Derecha,nan,---,nan,6.72,SEN,Muy buena,Tecnico
player_316,Valencia,"DF (C), MC, ME (C)",182 cm,76 kg,24.0,Derecha,nan,---,nan,6.81,ESP,Muy buena,Inteligente
player_317,Vallecano,ME/MP (C),180 cm,78 kg,36.0,Derecha,nan,---,nan,6.60,ARG,Muy buena,Tecnico
player_318,A. Bilbao,"DF/CR (DI), ME/MP (D)",180 cm,71 kg,31.0,Derecha,nan,---,nan,6.71,ESP,Muy buena,Tecnico
player_319,Cadiz,"MP (IC), DL (C)",172 cm,63 kg,31.0,Derecha,nan,---,nan,6.75,ESP,Muy buena,Inteligente
player_320,Levante,DL (C),184 cm,74 kg,28.0,Derecha,nan,---,nan,6.88,MAR,Muy buena,Fisico
player_321,Cadiz,"MC, ME (C)",183 cm,75 kg,31.0,Derecha,nan,---,nan,6.81,ARG,Muy buena,Lider
player_322,Getafe,"DF (DC), CR (D)",184 cm,74 kg,22.0,Derecha,nan,---,nan,6.95,ESP,Muy buena,Lider
player_323,A. Bilbao,POR,187 cm,83 kg,23.0,Izquierda,nan,---,nan,07.08,ESP,Muy buena,Guardameta
player_324,Alaves,"DF (DC), CR (D)",180 cm,79 kg,32.0,Derecha,nan,---,nan,6.67,SRB,Muy buena,Inteligente
player_325,Almeria,"DF (C), MC",193 cm,78 kg,27.0,Solo derecha,nan,---,nan,6.75,ESP,Muy buena,Tecnico
player_326,Intercity,"DF/CR/ME/MP (D), DL (C)",178 cm,72 kg,34.0,Derecha,nan,---,nan,6.88,EQG,Muy buena,Lider
player_327,A. Madrid,"MC, ME (C)",181 cm,76 kg,21.0,Derecha,nan,---,nan,6.55,ESP,Muy buena,Creativo
player_328,Levante,"MP (DI), DL (C)",173 cm,69 kg,23.0,Derecha,nan,---,nan,7.00,ESP,Muy buena,Tecnico
player_329,Alaves,"MC, ME (C)",175 cm,63 kg,23.0,Derecha,nan,---,nan,6.83,ESP,Muy buena,Inteligente
player_330,Elche,DF/CR (I),182 cm,68 kg,32.0,Izquierda,nan,---,nan,07.04,ESP,Muy buena,Inteligente
player_331,Almeria,POR,190 cm,86 kg,25.0,Derecha,nan,---,nan,6.61,POR,Muy buena,Guardameta
player_332,Vallecano,DF (C),188 cm,80 kg,26.0,Derecha,nan,---,nan,6.86,GHA,Muy buena,Fisico
player_333,Valladolid,"MC, ME (C)",178 cm,71 kg,28.0,Derecha,nan,---,nan,6.77,MTQ,Muy buena,Tecnico
player_334,Las Palmas,DL (C),191 cm,80 kg,29.0,Derecha,nan,---,nan,6.80,GUI,Muy buena,Fisico
player_335,Atletico Pamplona,ME/MP (DI),178 cm,74 kg,27.0,Derecha,nan,---,nan,6.94,ESP,Muy buena,Tecnico
player_336,Espanyol,DF (C),183 cm,75 kg,32.0,Derecha,nan,---,nan,07.07,ESP,Muy buena,Tecnico
player_337,Atletico Pamplona,POR,182 cm,78 kg,33.0,Derecha,nan,---,nan,6.59,ESP,Muy buena,Guardameta
player_338,Vigo,"DF (DI), CR (D)",178 cm,76 kg,30.0,Solo derecha,nan,---,nan,6.50,ESP,Muy buena,Inteligente
player_339,Coruna,"MP (DIC), DL (C)",181 cm,78 kg,35.0,Izquierda,nan,---,nan,6.92,ESP,Muy buena,Tecnico
player_340,Espanyol,DF (C),184 cm,80 kg,35.0,Izquierda,nan,---,nan,6.64,ESP,Muy buena,Lider
player_341,S. Gijon,DF (C),187 cm,80 kg,30.0,Derecha,nan,---,nan,6.94,ESP,Muy buena,Tecnico
player_342,Almeria,ME/MP (DIC),173 cm,63 kg,22.0,Izquierda,nan,---,nan,6.78,ESP,Muy buena,Creativo
player_343,Oviedo,"MC, ME/MP (C)",175 cm,73 kg,27.0,Derecha,nan,---,nan,6.66,ESP,Muy buena,Tecnico
player_344,Girona,"DF (DC), CR (D)",182 cm,79 kg,21.0,Derecha,nan,---,nan,6.63,ESP,Muy buena,Inteligente
player_345,Las Palmas,CR/ME/MP (D),177 cm,63 kg,23.0,Derecha,nan,---,nan,6.89,NGA,Muy buena,Fisico
player_346,Mallorca,"MC, ME/MP (C)",178 cm,75 kg,25.0,Derecha,nan,---,nan,6.82,ESP,Muy buena,Tecnico
player_347,Sevilla,DF/CR (I),176 cm,69 kg,26.0,Izquierda,nan,---,nan,6.72,ESP,Muy buena,Tecnico
player_348,Ibiza,POR,184 cm,78 kg,36.0,Derecha,nan,---,nan,7.15,ESP,Muy buena,Distribuidor
player_349,Oviedo,"ME (I), MP (DI), DL (C)",180 cm,76 kg,24.0,Derecha,nan,---,nan,6.96,BEL,Muy buena,Fisico
player_350,Sevilla,DF (C),183 cm,79 kg,25.0,Derecha,nan,---,nan,-,ARG,Muy buena,Tecnico
player_351,Atletico Pamplona,"MC, ME (C)",190 cm,77 kg,29.0,Derecha,nan,---,nan,6.72,ESP,Muy buena,Lider
player_352,Tenerife,DF (C),192 cm,83 kg,29.0,Derecha,nan,---,nan,6.68,MNE,Muy buena,Fisico
player_353,Girona,"DF (C), MC",190 cm,79 kg,33.0,Derecha,nan,---,nan,6.86,ESP,Muy buena,Tecnico
player_354,Las Palmas,"MC, ME (C)",178 cm,67 kg,21.0,Izquierda,nan,---,nan,6.84,ARG,Muy buena,Inteligente
player_355,S. Gijon,"ME/MP (D), DL (C)",179 cm,70 kg,29.0,Derecha,nan,---,nan,7.16,COL,Muy buena,Creativo
player_356,Atletico Pamplona,"ME/MP (DI), DL (C)",175 cm,70 kg,29.0,Derecha,nan,---,nan,6.85,ESP,Muy buena,Creativo
player_357,Girona,"ME (C), MP (IC)",173 cm,57 kg,21.0,Derecha,nan,---,nan,6.78,ESP,Muy buena,Tecnico
player_358,Vigo,POR,190 cm,79 kg,37.0,Solo derecha,nan,---,nan,6.52,ESP,Muy buena,Distribuidor
player_359,Sevilla,DF/CR/ME (D),186 cm,68 kg,20.0,Derecha,nan,---,nan,6.64,ESP,Muy buena,Fisico
player_360,Vallecano,ME/MP (C),184 cm,80 kg,27.0,Izquierda,nan,---,nan,6.84,ESP,Muy buena,Tecnico
player_361,A. Madrid,MP (DI),184 cm,80 kg,34.0,Derecha,nan,---,nan,-,ESP,Muy buena,Creativo
player_362,Oviedo,"MC, ME (C)",179 cm,71 kg,27.0,Izquierda,nan,---,nan,6.96,ARG,Muy buena,Tecnico
player_363,Barcelona,POR,184 cm,78 kg,25.0,Derecha,nan,---,nan,6.81,ESP,Muy buena,Distribuidor
player_364,Las Palmas,"MC, ME (DC), MP (C)",176 cm,70 kg,29.0,Derecha,nan,---,nan,6.73,ESP,Muy buena,Inteligente
player_365,A. Bilbao,DF (C),186 cm,77 kg,24.0,Derecha,nan,---,nan,6.74,ESP,Muy buena,Tecnico
player_366,Eibar,POR,181 cm,78 kg,26.0,Derecha,nan,---,nan,6.53,ALG,Muy buena,Distribuidor
player_367,Cadiz,"MP (DI), DL (C)",193 cm,80 kg,27.0,Derecha,nan,---,nan,6.87,ESP,Muy buena,Fisico
player_368,Alaves,"MP (I), DL (C)",186 cm,79 kg,34.0,Derecha,nan,---,nan,6.70,ESP,Muy buena,Lider
player_369,Alaves,"MC, ME/MP (C)",179 cm,64 kg,29.0,Izquierda,nan,---,nan,6.74,ESP,Muy buena,Lider
player_370,Vallecano,DF/CR/ME (I),174 cm,72 kg,26.0,Solo izquierda,nan,---,nan,6.71,ESP,Muy buena,Tecnico
player_371,Leganes,ME/MP (D),177 cm,72 kg,24.0,Izquierda,nan,---,nan,07.02,ARG,Muy buena,Tecnico
player_372,S. Gijon,DF/CR/ME/MP (I),182 cm,76 kg,34.0,Solo izquierda,nan,---,nan,7.00,ESP,Muy buena,Tecnico
player_373,Zaragoza,POR,186 cm,82 kg,38.0,Derecha,nan,---,nan,6.41,ARG,Muy buena,Con autoridad
player_374,Valencia,POR,185 cm,73 kg,33.0,Solo derecha,nan,---,nan,6.88,ESP,Muy buena,Guardameta
player_375,Atletico Pamplona,POR,192 cm,82 kg,31.0,Derecha,nan,---,nan,6.65,ESP,Muy buena,Guardameta
player_376,Eldense,DF (C),193 cm,85 kg,32.0,Derecha,nan,---,nan,6.81,BIH,Muy buena,Fisico
player_377,Real San Sebastian,ME/MP (I),176 cm,72 kg,29.0,Izquierda,nan,---,nan,-,ESP,Muy buena,Creativo
player_378,Valladolid,"MP (C), DL (C)",186 cm,86 kg,38.0,Izquierda,nan,---,nan,6.88,ESP,Muy buena,Creativo
player_379,Valladolid,DF/CR/ME (I),176 cm,71 kg,34.0,Izquierda,nan,---,nan,6.81,ESP,Muy buena,Creativo
player_380,S. Gijon,"MC, ME (DC)",171 cm,69 kg,35.0,Derecha,nan,---,nan,6.78,ESP,Muy buena,Lider
player_381,Atletico Pamplona,DL (C),191 cm,67 kg,23.0,Derecha,nan,---,nan,6.76,ESP,Muy buena,Fisico
player_382,A. Bilbao,DL (C),184 cm,86 kg,26.0,Izquierda,nan,---,nan,6.66,ESP,Muy buena,Lider
player_383,Vallecano,"MC, ME/MP (C), DL (C)",189 cm,75 kg,26.0,Izquierda,nan,---,nan,7.10,COD,Muy buena,Fisico
player_384,Cadiz,"MP (DIC), DL (C)",187 cm,76 kg,33.0,Izquierda,nan,---,nan,6.85,ESP,Muy buena,Inteligente
player_385,Valencia,DF (DC),193 cm,82 kg,19.0,Derecha,nan,---,nan,6.81,ESP,Muy buena,Fisico
player_386,S. Gijon,"MC, ME (C)",191 cm,88 kg,26.0,Derecha,nan,---,nan,6.81,ESP,Muy buena,Tecnico
player_387,Elche,DF/CR (D),170 cm,67 kg,23.0,Derecha,nan,---,nan,6.74,ESP,Muy buena,Lider
player_388,Vigo,"MC, ME (C), MP (DIC), DL (C)",185 cm,67 kg,20.0,Derecha,nan,---,nan,6.79,SWE,Muy buena,Inteligente
player_389,Real San Sebastian,"DF (I), CR (DI), ME (I), MP (IC)",171 cm,62 kg,25.0,Izquierda,nan,---,nan,6.75,BRA,Muy buena,Inteligente
player_390,Espanyol,"MP (DIC), DL (C)",179 cm,69 kg,26.0,Derecha,nan,---,nan,6.78,ESP,Muy buena,Inteligente
player_391,Villarreal,POR,190 cm,80 kg,22.0,Derecha,nan,---,nan,6.60,AND,Muy buena,Distribuidor
player_392,Villarreal,ME/MP (DC),176 cm,67 kg,20.0,Izquierda,nan,---,nan,7.20,ESP,Muy buena,Creativo
player_393,Alaves,ME/MP (D),179 cm,74 kg,25.0,Derecha,nan,---,nan,6.76,ESP,Muy buena,Fisico
player_394,F.C. Andorra,"DF (IC), MC",185 cm,77 kg,22.0,Izquierda,nan,---,nan,6.90,ESP,Buena+,Tecnico
player_395,Mallorca,"MC, ME (C), MP (DIC)",178 cm,69 kg,36.0,Derecha,nan,---,nan,6.78,ESP,Buena+,Creativo
player_396,Cadiz,"MC, ME (C)",176 cm,68 kg,28.0,Derecha,nan,---,nan,6.67,MLI,Buena+,Lider
player_397,Granada,DL (C),192 cm,80 kg,31.0,Derecha,nan,---,nan,-,SEN,Buena+,Fisico
player_398,Sevilla,"MP (I), DL (C)",184 cm,75 kg,24.0,Derecha,nan,---,nan,6.79,ESP,Buena+,Lider
player_399,Albacete,"ME (I), MP (IC)",179 cm,70 kg,34.0,Solo izquierda,nan,---,nan,6.94,ESP,Buena+,Tecnico
player_400,Barcelona,"MP (DI), DL (C)",174 cm,77 kg,19.0,Derecha,nan,---,nan,07.03,BRA,Buena+,Tecnico
player_401,Amorebieta,DF (C),185 cm,78 kg,36.0,Derecha,nan,---,nan,6.76,ESP,Buena+,Inteligente
player_402,Atletico Pamplona,DF/CR (D),182 cm,81 kg,24.0,Derecha,nan,---,nan,6.73,ESP,Buena+,Fisico
player_403,Alaves,"DF (IC), CR (I)",180 cm,75 kg,28.0,Solo izquierda,nan,---,nan,6.90,ESP,Buena+,Tecnico
